male,female,total
6.263,5.938,12.201
6.42,6.018,12.438
6.384,5.719,12.103
5.925,5.494,11.419
5.048,4.65,9.698
3.707,3.735,7.442
2.889,3.221,6.11
2.773,3.3,6.073
2.53,2.796,5.326
2.351,2.613,4.964
2.414,2.442,4.856
1.929,1.916,3.845
1.396,1.567,2.963
1.093,1.247,2.34
0.761,0.884,1.645
0.514,0.632,1.146
0.326,0.392,0.718
0.138,0.17,0.308
0.038,0.054,0.092
0.005,0.005,0.01
0.0,0.0,0.0
