male,female,total
19.985,19.461,39.446
19.578,19.082,38.66
19.35,18.647,37.997
20.047,19.806,39.853
19.61,19.731,39.341
18.097,18.381,36.478
15.648,16.455,32.103
13.243,14.369,27.612
11.077,11.978,23.055
10.098,10.805,20.903
8.582,8.899,17.481
7.176,7.153,14.329
5.18,5.27,10.45
3.732,3.632,7.364
2.592,2.427,5.019
1.681,1.611,3.292
1.127,1.136,2.263
0.598,0.673,1.271
0.305,0.302,0.607
0.047,0.038,0.085
0.008,0.004,0.012
