male,female,total
1833.532,1771.982,3605.514
1604.185,1550.62,3154.805
1402.261,1356.791,2759.052
1140.85,1109.56,2250.41
896.033,879.94,1775.973
715.541,712.304,1427.845
583.496,583.977,1167.473
493.552,499.43,992.982
408.466,418.623,827.089
321.64,337.232,658.872
233.285,255.936,489.221
165.884,194.014,359.898
125.808,154.25,280.058
98.582,122.651,221.233
61.113,80.12,141.233
39.153,50.697,89.85
16.105,20.571,36.676
4.824,5.89,10.714
0.802,0.989,1.791
0.059,0.079,0.138
0.003,0.004,0.007
