male,female,total
27.695,26.163,53.858
27.619,25.683,53.302
27.615,26.315,53.93
25.225,24.082,49.307
25.017,23.609,48.626
22.312,21.05,43.362
19.565,18.889,38.454
16.16,16.467,32.627
14.72,15.134,29.854
14.733,14.93,29.663
15.187,14.356,29.543
13.905,12.885,26.79
10.471,11.056,21.527
7.9,8.556,16.456
5.045,5.837,10.882
2.278,3.115,5.393
1.205,2.039,3.244
0.487,1.052,1.539
0.124,0.34,0.464
0.012,0.081,0.093
0.001,0.012,0.013
