male,female,total
117.906,112.917,230.823
119.381,114.585,233.966
115.152,111.73,226.882
122.344,117.374,239.718
133.044,128.126,261.17
129.067,125.259,254.326
117.46,115.034,232.494
102.582,108.307,210.889
84.021,94.551,178.572
85.311,93.547,178.858
82.115,89.15,171.265
73.155,76.113,149.268
57.662,66.463,124.125
44.233,46.183,90.416
34.577,36.142,70.719
23.427,25.375,48.802
15.156,16.936,32.092
8.305,9.44,17.745
3.729,3.597,7.326
0.87,0.621,1.491
0.144,0.07,0.214
