male,female,total
17.102,16.147,33.249
16.733,15.924,32.657
15.962,15.519,31.481
17.685,16.735,34.42
20.581,19.254,39.835
23.626,22.072,45.698
24.642,24.496,49.138
24.662,24.516,49.178
24.118,22.437,46.555
25.299,22.746,48.045
25.485,22.698,48.183
21.983,20.69,42.673
17.629,17.152,34.781
13.719,13.623,27.342
10.767,11.456,22.223
7.049,8.601,15.65
5.24,7.013,12.253
3.155,5.22,8.375
1.002,2.469,3.471
0.139,0.567,0.706
0.009,0.054,0.063
