male,female,total
14.025,12.965,26.99
12.525,11.608,24.133
11.771,10.913,22.684
10.015,9.299,19.314
8.774,7.798,16.572
7.872,6.851,14.723
6.2,5.457,11.657
5.368,4.987,10.355
5.082,4.799,9.881
5.122,4.557,9.679
4.733,4.234,8.967
3.786,3.717,7.503
2.966,2.899,5.865
1.976,2.119,4.095
1.222,1.52,2.742
0.742,1.096,1.838
0.362,0.576,0.938
0.12,0.22,0.34
0.038,0.084,0.122
0.004,0.008,0.012
0.0,0.0,0.0
