male,female,total
62.913,60.595,123.508
58.084,56.046,114.13
51.713,49.963,101.676
45.52,44.072,89.592
40.399,39.181,79.58
36.124,35.141,71.265
32.215,31.456,63.671
27.102,26.604,53.706
21.44,21.217,42.657
17.198,17.181,34.379
13.988,14.14,28.128
11.192,11.572,22.764
8.461,9.073,17.534
5.717,6.405,12.122
3.307,3.838,7.145
1.975,2.539,4.514
0.939,1.31,2.249
0.3,0.48,0.78
0.06,0.113,0.173
0.006,0.015,0.021
0.0,0.001,0.001
