male,female,total
277.4,270.721,548.121
306.942,288.777,595.719
248.915,236.341,485.256
227.984,215.643,443.627
218.608,206.864,425.472
333.729,318.601,652.33
416.816,397.199,814.015
360.742,355.591,716.333
320.97,331.661,652.631
301.557,331.213,632.77
275.42,316.84,592.26
343.489,410.042,753.531
284.767,380.267,665.034
225.597,352.62,578.217
99.113,170.426,269.539
74.958,181.065,256.023
53.989,164.774,218.763
20.708,80.675,101.383
7.044,34.743,41.787
0.594,5.527,6.121
0.025,0.364,0.389
