male,female,total
18.367,17.566,35.933
16.913,15.971,32.884
12.603,11.789,24.392
11.566,10.876,22.442
18.428,17.597,36.025
25.998,26.309,52.307
31.65,35.966,67.616
30.124,32.062,62.186
21.674,22.284,43.958
21.656,27.788,49.444
19.559,27.369,46.928
23.956,28.731,52.687
22.359,22.444,44.803
17.089,17.102,34.191
10.643,10.016,20.659
4.421,4.801,9.222
2.93,3.645,6.575
1.476,2.918,4.394
0.574,1.505,2.079
0.103,0.436,0.539
0.011,0.067,0.078
