male,female,total
161.882,158.494,320.376
141.075,138.555,279.63
115.582,113.808,229.39
97.251,96.129,193.38
90.29,89.117,179.407
95.115,92.891,188.006
95.903,92.909,188.812
84.873,76.381,161.254
70.585,58.259,128.844
56.534,46.786,103.32
41.474,37.274,78.748
27.6,27.804,55.404
19.879,20.734,40.613
14.566,16.124,30.69
10.123,11.947,22.07
6.045,8.578,14.623
2.981,4.879,7.86
0.951,1.865,2.816
0.139,0.323,0.462
0.006,0.017,0.023
0.0,0.0,0.0
