male,female,total
59.441,54.579,114.02
48.731,45.018,93.749
52.557,49.615,102.172
43.84,42.712,86.552
36.159,33.372,69.531
61.295,57.397,118.692
72.749,69.51,142.259
61.417,59.546,120.963
59.619,61.129,120.748
64.627,68.512,133.139
56.624,62.553,119.177
66.488,78.577,145.065
56.716,73.215,129.931
47.763,72.45,120.213
26.833,47.888,74.721
27.573,60.41,87.983
14.438,35.036,49.474
8.335,26.638,34.973
3.372,14.24,17.612
0.68,3.989,4.669
0.079,0.48,0.559
