male,female,total
16.252,15.42,31.672
17.907,16.776,34.683
16.136,15.173,31.309
17.374,16.401,33.775
18.502,16.698,35.2
18.046,16.45,34.496
20.311,17.83,38.141
20.641,17.786,38.427
18.729,16.911,35.64
16.598,15.765,32.363
14.191,13.801,27.992
11.583,10.646,22.229
8.821,8.365,17.186
5.621,5.706,11.327
2.953,3.258,6.211
1.688,1.67,3.358
0.99,1.185,2.175
0.451,0.507,0.958
0.155,0.126,0.281
0.034,0.021,0.055
0.004,0.001,0.005
