male,female,total
354.51,338.403,692.913
343.36,328.255,671.615
302.555,289.878,592.433
262.81,254.25,517.06
253.198,245.444,498.642
237.804,229.279,467.083
188.136,181.682,369.818
149.72,144.758,294.478
125.552,121.589,247.141
101.465,99.534,200.999
83.644,83.187,166.831
64.681,65.806,130.487
42.801,45.051,87.852
30.053,33.948,64.001
24.082,24.258,48.34
13.424,16.071,29.495
6.604,8.826,15.43
2.128,3.268,5.396
0.398,0.818,1.216
0.043,0.131,0.174
0.003,0.009,0.012
