male,female,total
37.908,35.956,73.864
37.964,35.8,73.764
35.865,34.634,70.499
37.714,37.138,74.852
40.358,37.037,77.395
34.806,33.105,67.911
22.081,21.953,44.034
24.489,24.586,49.075
22.595,22.705,45.3
22.402,22.823,45.225
21.528,21.246,42.774
17.928,18.635,36.563
14.961,15.284,30.245
9.472,11.639,21.111
7.239,7.785,15.024
3.478,4.438,7.916
3.066,3.702,6.768
0.892,1.286,2.178
0.471,0.797,1.268
0.276,0.387,0.663
0.056,0.074,0.13
