male,female,total
605.964,579.535,1185.499
602.325,576.763,1179.088
592.77,568.242,1161.012
579.611,557.073,1136.684
541.104,524.085,1065.189
492.994,481.351,974.345
438.428,432.517,870.945
385.058,383.096,768.154
333.313,334.572,667.885
283.21,287.248,570.458
237.469,243.093,480.562
198.046,204.984,403.03
163.721,172.47,336.191
134.236,144.891,279.127
107.091,118.349,225.44
76.945,89.556,166.501
47.16,59.746,106.906
24.975,35.052,60.027
10.304,16.229,26.533
2.824,5.117,7.941
0.471,1.041,1.512
