male,female,total
979.588,939.508,1919.096
875.341,841.466,1716.807
891.639,858.224,1749.863
803.718,771.544,1575.262
818.343,785.157,1603.5
766.449,730.034,1496.483
771.492,749.356,1520.848
686.02,700.325,1386.345
533.147,561.889,1095.036
405.0,428.865,833.865
333.827,355.611,689.438
286.463,309.445,595.908
222.416,242.73,465.146
166.712,190.507,357.219
98.402,110.918,209.32
63.206,83.021,146.227
36.042,48.881,84.923
17.036,24.85,41.886
4.583,6.958,11.541
0.606,1.174,1.78
0.035,0.129,0.164
