male,female,total
1326.412,1288.929,2615.341
1224.809,1192.431,2417.24
1061.953,1036.966,2098.919
890.072,874.711,1764.783
759.44,759.602,1519.042
640.554,663.938,1304.492
531.253,579.44,1110.693
437.493,503.106,940.599
334.461,407.505,741.966
260.554,329.308,589.862
205.176,262.089,467.265
159.539,207.896,367.435
122.156,163.71,285.866
93.449,126.449,219.898
60.476,85.147,145.623
38.709,54.85,93.559
18.19,26.922,45.112
5.245,8.519,13.764
0.788,1.492,2.28
0.055,0.13,0.185
0.001,0.005,0.006
