male,female,total
74.742,70.376,145.118
80.143,75.414,155.557
61.526,59.154,120.68
63.046,59.115,122.161
68.453,65.192,133.645
95.967,87.266,183.233
96.833,89.53,186.363
78.184,73.018,151.202
80.127,81.052,161.179
94.174,100.556,194.73
88.016,96.838,184.854
107.707,127.997,235.704
81.13,105.453,186.583
66.247,99.981,166.228
38.601,69.856,108.457
37.18,77.646,114.826
28.005,55.337,83.342
13.723,42.104,55.827
5.078,20.679,25.757
1.015,5.259,6.274
0.09,0.481,0.571
