male,female,total
137.546,134.229,271.775
135.08,132.15,267.23
124.635,121.893,246.528
114.07,111.435,225.505
102.793,100.947,203.74
98.69,100.079,198.769
89.772,97.484,187.256
83.269,94.764,178.033
69.073,80.002,149.075
52.24,59.7,111.94
37.552,42.805,80.357
28.245,37.981,66.226
23.651,35.434,59.085
18.567,26.599,45.166
12.478,17.068,29.546
7.449,11.563,19.012
2.863,5.515,8.378
0.933,2.223,3.156
0.178,0.591,0.769
0.015,0.062,0.077
0.0,0.002,0.002
