male,female,total
515.063,489.091,1004.154
522.024,491.581,1013.605
441.989,411.077,853.066
408.536,378.336,786.872
426.108,395.179,821.287
456.673,447.386,904.059
449.414,478.775,928.189
485.205,500.67,985.875
407.879,438.966,846.845
352.258,373.368,725.626
339.695,371.644,711.339
320.786,329.381,650.167
263.858,275.014,538.872
202.129,221.593,423.722
112.162,138.201,250.363
76.636,97.107,173.743
49.027,70.645,119.672
24.187,37.313,61.5
6.086,10.228,16.314
0.976,2.122,3.098
0.061,0.189,0.25
