male,female,total
32.463,31.392,63.855
31.475,30.498,61.973
33.626,32.637,66.263
35.6,34.13,69.73
39.586,34.722,74.308
43.615,35.391,79.006
41.173,34.545,75.718
34.365,28.598,62.963
27.926,22.349,50.275
21.405,17.924,39.329
17.901,15.488,33.389
13.539,12.086,25.625
11.167,10.136,21.303
8.485,7.12,15.605
7.152,5.602,12.754
5.278,4.202,9.48
3.12,2.561,5.681
1.508,1.348,2.856
0.546,0.57,1.116
0.136,0.181,0.317
0.021,0.045,0.066
