male,female,total
6.954,6.591,13.545
6.898,6.537,13.435
6.833,6.457,13.29
7.126,6.745,13.871
7.238,6.589,13.827
6.77,6.434,13.204
5.895,5.823,11.718
5.083,5.034,10.117
4.89,4.77,9.66
5.176,5.1,10.276
5.271,4.954,10.225
5.105,4.834,9.939
3.943,3.948,7.891
3.124,3.316,6.44
2.319,2.634,4.953
1.262,1.566,2.828
0.802,1.278,2.08
0.346,0.725,1.071
0.092,0.239,0.331
0.012,0.059,0.071
0.001,0.01,0.011
