male,female,total
252.785,242.285,495.07
243.666,233.034,476.7
248.424,238.269,486.693
190.468,183.464,373.932
143.318,141.929,285.247
144.383,142.606,286.989
135.279,134.002,269.281
95.791,95.692,191.483
68.861,72.384,141.245
68.077,71.52,139.597
42.518,45.583,88.101
40.814,43.035,83.849
32.998,35.423,68.421
26.962,32.944,59.906
20.998,26.225,47.223
12.969,16.89,29.859
6.408,8.792,15.2
2.203,3.558,5.761
0.53,1.018,1.548
0.089,0.205,0.294
0.007,0.021,0.028
