male,female,total
43.553,40.738,84.291
80.256,75.777,156.033
108.185,102.138,210.323
98.626,85.717,184.343
79.018,64.465,143.483
74.703,70.567,145.27
78.418,78.173,156.591
84.514,90.412,174.926
93.794,102.277,196.071
94.521,108.652,203.173
96.17,115.572,211.742
90.739,111.703,202.442
87.461,108.855,196.316
69.792,94.917,164.709
67.547,90.043,157.59
49.716,66.375,116.091
30.854,47.347,78.201
17.47,29.891,47.361
7.533,14.732,22.265
2.216,5.743,7.959
0.432,1.228,1.66
