male,female,total
1475.507,1454.928,2930.435
1265.436,1256.678,2522.114
1094.282,1089.596,2183.878
928.896,925.954,1854.85
769.725,765.776,1535.501
623.114,622.402,1245.516
495.761,494.224,989.985
390.868,388.793,779.661
305.919,304.121,610.04
235.439,237.352,472.791
177.726,184.641,362.367
140.405,151.875,292.28
110.762,125.262,236.024
82.769,98.556,181.325
51.956,60.228,112.184
31.137,37.34,68.477
14.662,18.953,33.615
4.74,7.029,11.769
0.953,1.708,2.661
0.106,0.253,0.359
0.007,0.02,0.027
