male,female,total
190.221,185.239,375.46
183.2,178.815,362.015
142.428,139.413,281.841
110.273,108.329,218.602
114.926,113.573,228.499
136.454,135.063,271.517
154.283,155.116,309.399
128.521,126.36,254.881
109.951,112.901,222.852
97.755,102.439,200.194
79.939,88.418,168.357
66.435,79.26,145.695
42.559,55.05,97.609
26.406,34.347,60.753
14.904,20.72,35.624
9.692,14.573,24.265
4.881,8.356,13.237
1.754,3.963,5.717
0.397,1.109,1.506
0.056,0.19,0.246
0.004,0.019,0.023
