male,female,total
11.144,10.53,21.674
11.118,10.31,21.428
10.539,9.826,20.365
10.509,10.053,20.562
12.914,12.136,25.05
15.744,14.418,30.162
17.114,15.813,32.927
16.845,15.581,32.426
16.043,15.11,31.153
14.529,13.764,28.293
12.736,12.3,25.036
14.17,14.006,28.176
14.948,15.183,30.131
13.637,13.912,27.549
13.456,14.514,27.97
7.866,9.33,17.196
4.9,6.742,11.642
2.301,4.218,6.519
0.736,1.817,2.553
0.156,0.493,0.649
0.015,0.063,0.078
