male,female,total
199.05,190.263,389.313
196.392,188.074,384.466
188.589,180.822,369.411
181.761,175.437,357.198
176.589,172.474,349.063
165.802,163.39,329.192
159.313,157.818,317.131
151.56,149.904,301.464
144.232,143.892,288.124
133.884,134.387,268.271
116.515,118.129,234.644
97.629,100.706,198.335
77.685,82.042,159.727
58.837,64.068,122.905
43.175,48.444,91.619
30.543,35.646,66.189
19.68,24.336,44.016
11.13,14.602,25.732
5.213,7.197,12.41
1.833,2.62,4.453
0.468,0.637,1.105
