male,female,total
19.125,17.781,36.906
19.261,17.776,37.037
20.639,18.75,39.389
20.51,18.638,39.148
21.474,19.794,41.268
22.348,20.58,42.928
21.82,20.741,42.561
23.12,22.667,45.787
21.204,21.67,42.874
19.893,21.155,41.048
18.804,19.339,38.143
20.812,21.365,42.177
19.271,20.483,39.754
17.553,19.638,37.191
10.61,13.924,24.534
6.14,9.764,15.904
5.068,8.086,13.154
2.28,4.063,6.343
0.565,1.131,1.696
0.063,0.145,0.208
0.003,0.009,0.012
