male,female,total
231.912,221.754,453.666
191.623,187.284,378.907
165.92,149.831,315.751
93.682,120.871,214.553
200.348,128.709,329.057
579.658,176.828,756.486
668.869,199.144,868.013
411.483,160.324,571.807
284.023,116.303,400.326
206.492,78.151,284.643
124.01,57.707,181.717
93.58,40.303,133.883
56.811,32.773,89.584
27.596,25.607,53.203
11.747,16.516,28.263
11.957,12.838,24.795
7.058,5.823,12.881
2.567,3.072,5.639
0.727,1.732,2.459
0.146,0.628,0.774
0.021,0.194,0.215
