male,female,total
4.61,4.402,9.012
4.665,4.454,9.119
4.435,4.188,8.623
3.836,3.678,7.514
4.406,4.293,8.699
4.843,4.747,9.59
4.787,4.558,9.345
4.442,4.423,8.865
3.296,3.265,6.561
3.294,3.016,6.31
3.052,2.865,5.917
3.147,3.081,6.228
2.834,2.884,5.718
1.943,1.915,3.858
1.329,1.464,2.793
0.84,1.155,1.995
0.564,0.822,1.386
0.261,0.441,0.702
0.071,0.172,0.243
0.01,0.028,0.038
0.001,0.002,0.003
