male,female,total
72.522,71.155,143.677
71.959,70.984,142.943
74.096,73.683,147.779
65.366,63.873,129.239
58.758,54.059,112.817
51.75,48.32,100.07
38.083,44.471,82.554
34.038,44.737,78.775
26.255,33.949,60.204
21.771,22.424,44.195
16.623,12.971,29.594
12.126,9.997,22.123
9.976,9.663,19.639
7.405,9.478,16.883
5.084,8.467,13.551
2.889,6.145,9.034
1.178,3.726,4.904
0.308,1.471,1.779
0.045,0.316,0.361
0.004,0.036,0.04
0.0,0.003,0.003
