male,female,total
27.047,25.139,52.186
27.269,25.376,52.645
26.727,24.867,51.594
26.26,24.377,50.637
25.223,23.513,48.736
23.975,23.061,47.036
22.065,20.904,42.969
19.815,20.002,39.817
17.579,17.624,35.203
18.554,18.967,37.521
16.536,16.327,32.863
15.674,16.291,31.965
10.532,11.069,21.601
6.925,8.402,15.327
4.908,6.435,11.343
2.863,4.479,7.342
1.761,2.95,4.711
0.798,1.38,2.178
0.256,0.515,0.771
0.05,0.116,0.166
0.005,0.018,0.023
