male,female,total
435.899,389.499,825.398
460.346,400.294,860.64
374.228,323.993,698.221
341.404,295.833,637.237
377.968,341.159,719.127
450.732,439.126,889.858
465.572,475.654,941.226
412.182,413.284,825.466
327.657,336.548,664.205
296.105,320.493,616.598
297.201,331.248,628.449
307.868,344.759,652.627
230.664,265.922,496.586
138.744,168.978,307.722
64.62,87.419,152.039
36.504,54.219,90.723
32.143,55.654,87.797
12.081,23.044,35.125
2.49,6.241,8.731
0.242,1.05,1.292
0.014,0.094,0.108
