male,female,total
968.52,939.809,1908.329
856.395,832.226,1688.621
754.306,733.765,1488.071
653.817,637.598,1291.415
563.264,552.572,1115.836
474.966,470.966,945.932
391.841,393.479,785.32
322.734,328.389,651.123
265.072,273.66,538.732
216.367,226.733,443.1
176.046,187.139,363.185
137.284,150.212,287.496
102.815,115.771,218.586
74.216,86.381,160.597
46.464,64.577,111.041
30.329,43.465,73.794
13.828,21.487,35.315
4.742,8.184,12.926
1.086,2.148,3.234
0.144,0.356,0.5
0.012,0.033,0.045
