male,female,total
168.341,167.737,336.078
159.147,159.301,318.448
140.532,141.046,281.578
121.792,123.064,244.856
120.64,123.671,244.311
111.871,116.527,228.398
96.336,101.052,197.388
77.504,81.955,159.459
63.274,67.456,130.73
50.791,56.036,106.827
37.505,44.963,82.468
29.565,38.301,67.866
21.065,30.326,51.391
13.67,22.4,36.07
9.296,14.984,24.28
6.113,10.738,16.851
3.003,6.346,9.349
1.02,2.622,3.642
0.203,0.647,0.85
0.015,0.059,0.074
0.0,0.002,0.002
