male,female,total
335.491,325.574,661.065
340.575,331.29,671.865
265.315,258.868,524.183
244.979,239.581,484.56
233.163,228.374,461.537
276.035,272.219,548.254
262.12,263.077,525.197
213.45,219.238,432.688
186.025,192.43,378.455
155.193,164.173,319.366
137.592,146.005,283.597
113.456,138.406,251.862
88.455,112.539,200.994
56.121,77.329,133.45
29.035,39.609,68.644
14.452,20.362,34.814
12.092,20.416,32.508
4.274,8.515,12.789
1.328,3.254,4.582
0.146,0.559,0.705
0.013,0.059,0.072
