male,female,total
32.65,31.398,64.048
35.076,33.762,68.838
41.058,39.518,80.576
48.18,46.408,94.588
47.498,46.613,94.111
51.611,51.087,102.698
44.292,44.147,88.439
43.654,43.015,86.669
50.064,49.288,99.352
41.592,41.146,82.738
42.44,42.694,85.134
44.276,45.939,90.215
36.211,38.924,75.135
29.369,33.486,62.855
19.771,24.803,44.574
10.218,14.421,24.639
5.935,9.492,15.427
2.625,5.282,7.907
0.776,2.148,2.924
0.165,0.616,0.781
0.019,0.1,0.119
