male,female,total
178.099,169.903,348.002
182.964,174.632,357.596
181.789,173.617,355.406
185.752,177.679,363.431
204.063,196.168,400.231
215.602,208.623,424.225
217.91,212.671,430.581
199.003,196.071,395.074
174.231,174.005,348.236
149.226,153.1,302.326
149.636,155.306,304.942
145.697,151.756,297.453
118.906,125.401,244.307
85.979,92.722,178.701
65.944,72.696,138.64
42.534,49.691,92.225
26.505,33.405,59.91
13.883,19.497,33.38
5.685,9.004,14.689
1.464,2.663,4.127
0.204,0.428,0.632
