male,female,total
907.287,871.69,1778.977
893.05,858.56,1751.61
839.051,800.693,1639.744
732.95,727.375,1460.325
773.818,754.488,1528.306
809.446,779.853,1589.299
602.128,639.17,1241.298
796.606,851.364,1647.97
293.031,333.868,626.899
380.18,422.008,802.188
341.437,391.385,732.822
298.319,356.343,654.662
176.808,276.711,453.519
144.293,218.964,363.257
87.757,133.481,221.238
50.969,80.238,131.207
23.282,40.2,63.482
9.677,15.909,25.586
2.09,3.695,5.785
0.236,0.521,0.757
0.009,0.031,0.04
