male,female,total
611.674,608.386,1220.06
561.621,558.5,1120.121
513.865,510.126,1023.991
447.288,443.717,891.005
373.141,370.592,743.733
316.365,315.163,631.528
283.604,283.651,567.255
247.805,249.497,497.302
205.162,209.402,414.564
161.907,168.046,329.953
123.729,131.103,254.832
93.632,102.25,195.882
69.662,78.35,148.012
50.085,57.84,107.925
32.819,38.952,71.771
17.933,21.789,39.722
7.068,9.111,16.179
1.788,2.453,4.241
0.24,0.376,0.616
0.016,0.029,0.045
0.0,0.0,0.0
