male,female,total
155.382,146.366,301.748
160.458,152.117,312.575
164.803,156.423,321.226
164.38,157.425,321.805
182.417,170.852,353.269
192.462,180.652,373.114
192.415,184.42,376.835
187.073,174.816,361.889
180.065,167.353,347.418
194.631,182.881,377.512
194.595,182.791,377.386
171.954,163.168,335.122
157.465,153.718,311.183
137.16,137.813,274.973
130.988,135.792,266.78
84.651,95.017,179.668
48.827,64.442,113.269
27.095,43.723,70.818
10.62,22.994,33.614
2.342,7.616,9.958
0.2,0.88,1.08
