male,female,total
35.833,33.343,69.176
38.077,36.408,74.485
38.734,36.459,75.193
31.977,30.318,62.295
29.565,28.443,58.008
46.271,41.275,87.546
53.711,47.859,101.57
47.532,44.529,92.061
45.678,42.895,88.573
49.018,47.347,96.365
37.452,38.963,76.415
42.273,46.595,88.868
38.604,47.121,85.725
34.464,49.283,83.747
20.527,32.62,53.147
18.131,36.151,54.282
12.348,31.16,43.508
5.796,17.631,23.427
2.148,7.998,10.146
0.3,1.564,1.864
0.017,0.121,0.138
