male,female,total
542.518,515.604,1058.122
588.281,566.16,1154.441
576.779,562.78,1139.559
525.125,515.169,1040.294
474.134,466.017,940.151
434.685,427.7,862.385
393.062,384.42,777.482
363.013,350.113,713.126
311.307,295.41,606.717
276.879,257.749,534.628
224.092,209.131,433.223
161.951,160.417,322.368
106.011,111.228,217.239
72.23,76.809,149.039
51.93,59.598,111.528
35.957,43.266,79.223
19.675,23.444,43.119
6.857,9.426,16.283
1.354,2.387,3.741
0.131,0.313,0.444
0.008,0.02,0.028
