male,female,total
949.898,935.207,1885.105
841.15,834.768,1675.918
774.505,777.261,1551.766
673.347,680.682,1354.029
586.489,597.072,1183.561
502.608,524.874,1027.482
484.832,493.746,978.578
390.344,443.632,833.976
292.448,316.684,609.132
217.295,243.667,460.962
175.529,178.89,354.419
187.841,186.187,374.028
123.474,135.763,259.237
83.119,102.798,185.917
44.196,65.268,109.464
24.567,40.786,65.353
9.437,16.257,25.694
5.665,9.937,15.602
0.575,1.108,1.683
0.109,0.187,0.296
0.003,0.004,0.007
