male,female,total
3.073,2.897,5.97
3.552,3.346,6.898
3.6,3.642,7.242
3.511,3.265,6.776
3.369,3.115,6.484
3.134,3.113,6.247
2.112,2.576,4.688
2.225,2.818,5.043
2.516,3.025,5.541
2.902,3.323,6.225
3.308,3.777,7.085
3.458,3.906,7.364
3.52,3.938,7.458
2.941,3.622,6.563
2.849,3.498,6.347
2.055,2.499,4.554
0.972,1.421,2.393
0.381,0.698,1.079
0.106,0.261,0.367
0.015,0.073,0.088
0.002,0.009,0.011
