male,female,total
53.119,50.037,103.156
47.985,45.029,93.014
40.669,38.122,78.791
36.194,33.84,70.034
31.786,29.209,60.995
26.248,24.587,50.835
21.129,21.48,42.609
18.996,20.445,39.441
18.015,19.075,37.09
15.758,15.822,31.58
11.469,11.337,22.806
8.969,8.92,17.889
6.754,6.671,13.425
4.745,4.808,9.553
3.395,3.762,7.157
2.295,2.541,4.836
1.101,1.164,2.265
0.49,0.593,1.083
0.124,0.144,0.268
0.019,0.028,0.047
0.002,0.002,0.004
