male,female,total
643.767,619.176,1262.943
629.566,608.27,1237.836
609.977,592.092,1202.069
575.774,568.686,1144.46
528.825,536.373,1065.198
482.935,496.324,979.259
444.936,460.863,905.799
403.546,422.311,825.857
302.438,324.778,627.216
227.015,252.256,479.271
202.596,221.153,423.749
173.422,192.453,365.875
139.622,153.332,292.954
107.363,123.615,230.978
66.963,83.849,150.812
47.971,61.432,109.403
25.55,36.14,61.69
10.402,16.1,26.502
3.046,5.323,8.369
0.641,1.323,1.964
0.09,0.239,0.329
