male,female,total
145.185,138.506,283.691
144.632,138.268,282.9
144.626,137.951,282.577
134.736,128.182,262.918
149.025,141.68,290.705
186.908,178.172,365.08
209.575,200.919,410.494
224.432,212.677,437.109
235.153,222.655,457.808
204.892,198.7,403.592
172.041,174.808,346.849
175.581,186.787,362.368
169.534,192.304,361.838
148.913,184.46,333.373
98.537,138.284,236.821
59.653,102.237,161.89
32.475,67.974,100.449
16.433,40.222,56.655
5.055,13.851,18.906
1.032,2.424,3.456
0.061,0.103,0.164
