male,female,total
107.883,97.104,204.987
113.643,100.229,213.872
105.888,92.565,198.453
91.231,79.246,170.477
92.927,83.57,176.497
111.248,121.179,232.427
126.226,140.965,267.191
108.316,128.446,236.762
86.905,103.854,190.759
73.107,89.222,162.329
70.401,92.854,163.255
85.257,114.141,199.398
84.196,112.885,197.081
54.592,76.729,131.321
33.796,50.547,84.343
15.945,26.455,42.4
21.033,38.221,59.254
7.813,13.987,21.8
2.977,6.106,9.083
0.323,1.006,1.329
0.04,0.176,0.216
