male,female,total
520.427,496.59,1017.017
505.121,483.854,988.975
522.077,501.571,1023.648
530.91,510.08,1040.99
515.875,498.856,1014.731
450.954,439.733,890.687
394.116,389.45,783.566
342.453,344.918,687.371
285.262,294.671,579.933
226.369,241.434,467.803
182.007,199.148,381.155
141.105,157.751,298.856
111.101,126.201,237.302
84.711,98.065,182.776
56.234,66.497,122.731
37.004,45.576,82.58
23.952,31.333,55.285
12.916,18.789,31.705
4.895,8.39,13.285
1.24,2.481,3.721
0.151,0.34,0.491
