male,female,total
320.512,303.486,623.998
339.627,321.796,661.423
319.799,303.95,623.749
287.88,274.115,561.995
275.749,266.432,542.181
278.771,274.464,553.235
292.656,292.584,585.24
290.091,288.137,578.228
287.068,277.482,564.55
248.084,236.566,484.65
189.732,182.175,371.907
120.203,125.044,245.247
78.169,85.735,163.904
56.579,63.776,120.355
36.405,43.386,79.791
26.512,32.623,59.135
14.193,19.708,33.901
5.35,8.422,13.772
1.205,2.306,3.511
0.144,0.338,0.482
0.008,0.025,0.033
