male,female,total
33.386,31.431,64.817
34.761,32.815,67.576
34.917,32.838,67.755
38.438,35.464,73.902
49.613,43.849,93.462
51.892,46.448,98.34
49.887,46.569,96.456
45.302,46.631,91.933
42.313,44.924,87.237
39.016,40.375,79.391
36.918,38.864,75.782
36.218,35.538,71.756
31.495,33.494,64.989
27.053,28.359,55.412
21.628,24.216,45.844
14.886,17.951,32.837
9.967,13.204,23.171
4.281,7.198,11.479
1.312,2.957,4.269
0.213,0.641,0.854
0.018,0.081,0.099
