male,female,total
287.156,271.654,558.81
285.03,269.806,554.836
294.354,279.259,573.613
249.956,237.762,487.718
241.192,230.205,471.397
323.51,310.432,633.942
367.89,349.026,716.916
392.27,369.024,761.294
477.37,453.037,930.407
444.369,423.578,867.947
353.226,340.771,693.997
329.222,328.051,657.273
313.111,330.611,643.722
317.105,363.79,680.895
270.742,342.033,612.775
172.591,245.733,418.324
87.962,147.501,235.463
47.75,96.063,143.813
15.08,39.094,54.174
2.558,8.721,11.279
0.078,0.309,0.387
