male,female,total
161.56,152.093,313.653
183.869,174.421,358.29
182.055,174.656,356.711
158.874,153.162,312.036
146.666,143.018,289.684
141.198,136.455,277.653
154.931,156.015,310.946
186.925,198.057,384.982
192.61,202.944,395.554
181.919,185.755,367.674
155.399,156.798,312.197
143.132,145.604,288.736
122.993,126.855,249.848
113.389,117.548,230.937
95.764,101.042,196.806
63.883,69.974,133.857
39.656,48.452,88.108
18.94,26.79,45.73
6.086,12.304,18.39
1.378,3.986,5.364
0.122,0.518,0.64
