male,female,total
50.198,48.964,99.162
49.542,48.406,97.948
48.619,39.924,88.543
49.783,40.994,90.777
48.91,41.298,90.208
46.883,40.237,87.12
45.168,41.123,86.291
38.975,37.15,76.125
35.331,31.456,66.787
29.285,24.85,54.135
21.801,20.599,42.4
18.653,17.024,35.677
13.473,12.855,26.328
8.806,9.2,18.006
6.826,7.111,13.937
3.997,4.396,8.393
1.892,2.273,4.165
0.68,0.883,1.563
0.153,0.229,0.382
0.017,0.034,0.051
0.001,0.003,0.004
