male,female,total
153.942,151.169,305.111
139.575,137.663,277.238
121.86,120.918,242.778
103.641,103.61,207.251
89.633,91.358,180.991
78.806,82.587,161.393
66.994,71.911,138.905
55.196,60.405,115.601
41.751,46.181,87.932
32.576,36.067,68.643
23.975,27.126,51.101
18.638,22.449,41.087
14.277,18.898,33.175
10.956,16.285,27.241
5.957,9.652,15.609
3.291,5.737,9.028
1.245,2.456,3.701
0.338,0.724,1.062
0.042,0.102,0.144
0.002,0.005,0.007
0.0,0.0,0.0
