male,female,total
1054.557,1042.891,2097.448
1109.514,1101.198,2210.712
962.699,958.361,1921.06
816.706,822.189,1638.895
672.142,705.687,1377.829
503.568,601.594,1105.162
430.306,564.568,994.874
388.501,484.101,872.602
339.915,397.612,737.527
239.524,280.771,520.295
179.077,210.343,389.42
135.632,173.037,308.669
99.465,140.977,240.442
71.649,113.324,184.973
42.336,72.322,114.658
29.113,56.587,85.7
13.034,30.854,43.888
3.697,11.763,15.46
0.54,2.487,3.027
0.033,0.234,0.267
0.002,0.017,0.019
