male,female,total
68.686,64.568,133.254
83.189,78.769,161.958
92.909,88.331,181.24
84.143,80.892,165.035
111.549,104.619,216.168
95.996,91.108,187.104
110.8,105.585,216.385
123.104,118.896,242.0
111.798,109.005,220.803
115.076,111.859,226.935
114.211,117.127,231.338
128.681,140.163,268.844
115.499,126.468,241.967
103.799,118.029,221.828
62.167,81.261,143.428
39.36,59.71,99.07
31.797,52.718,84.515
9.576,15.897,25.473
3.771,7.379,11.15
0.469,1.696,2.165
0.029,0.126,0.155
