male,female,total
94.827,89.324,184.151
104.113,97.512,201.625
108.359,102.835,211.194
101.202,95.71,196.912
121.093,115.038,236.131
120.6,115.469,236.069
130.772,126.747,257.519
143.289,138.483,281.772
146.275,141.862,288.137
134.892,133.973,268.865
138.704,142.31,281.014
145.496,154.873,300.369
137.574,151.474,289.048
129.21,147.12,276.33
88.861,117.175,206.036
60.6,95.319,155.919
47.278,86.614,133.892
19.697,51.508,71.205
5.71,19.324,25.034
0.691,3.119,3.81
0.049,0.187,0.236
