male,female,total
572.643,534.541,1107.184
538.956,504.208,1043.164
513.244,480.93,994.174
476.348,447.361,923.709
430.132,406.677,836.809
367.562,349.813,717.375
325.449,311.062,636.511
298.33,285.696,584.026
260.275,250.316,510.591
217.134,210.659,427.793
175.123,173.61,348.733
138.417,141.969,280.386
104.725,112.295,217.02
72.966,82.1,155.066
41.927,47.87,89.797
21.899,24.959,46.858
9.395,10.863,20.258
2.901,3.341,6.242
0.595,0.649,1.244
0.049,0.035,0.084
0.002,0.001,0.003
