male,female,total
372.065,366.177,738.242
350.619,346.748,697.367
334.903,332.451,667.354
299.019,298.235,597.254
241.758,241.013,482.771
178.714,178.505,357.219
138.721,138.406,277.127
111.897,112.311,224.208
90.228,92.72,182.948
76.549,80.032,156.581
62.0,67.029,129.029
48.13,55.437,103.567
36.015,44.939,80.954
24.617,33.49,58.107
15.117,22.568,37.685
8.85,14.971,23.821
3.781,7.7,11.481
0.953,2.538,3.491
0.103,0.42,0.523
0.003,0.03,0.033
0.0,0.002,0.002
