male,female,total
13.896,13.168,27.064
13.649,12.941,26.59
15.659,15.634,31.293
16.178,16.324,32.502
16.718,16.778,33.496
16.567,16.505,33.072
13.846,14.169,28.015
13.07,14.372,27.442
13.237,14.34,27.577
13.764,15.155,28.919
12.14,13.429,25.569
11.138,12.515,23.653
7.956,9.628,17.584
5.358,6.488,11.846
3.543,4.48,8.023
2.362,3.26,5.622
1.297,1.89,3.187
0.518,0.791,1.309
0.163,0.242,0.405
0.03,0.042,0.072
0.004,0.004,0.008
